"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0D650","2019-07-23 00:00:00","97.000","99.000","0.700","25.700","0.820","998.000","-99.000","2.500","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0R380","2019-07-23 00:00:00","2.000","57.000","0.900","25.600","-99.000","1008.500","-99.000","0.500","-99.000","-99.000","-99.000","31.500","","24.500",""
"C0K510","2019-07-23 00:00:00","10.000","188.000","1.100","27.100","0.850","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.400",""
"C0V360","2019-07-23 00:00:00","94.000","0.000","0.000","23.900","0.970","998.300","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.200",""
"C0M780","2019-07-23 00:00:00","30.000","168.000","1.200","27.000","0.820","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.000",""
"C0G850","2019-07-23 00:00:00","62.000","135.000","0.400","27.600","0.790","1000.600","-99.000","1.000","-99.000","-99.000","-99.000","32.000","","26.900",""
"C0K530","2019-07-23 00:00:00","12.000","156.000","1.100","26.800","0.910","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","26.400",""
"C0V750","2019-07-23 00:00:00","50.000","96.000","1.300","27.600","1.000","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.800",""
"C0M830","2019-07-23 00:00:00","540.000","0.000","0.000","21.400","0.990","950.800","-99.000","19.500","-99.000","-99.000","-99.000","30.900","","20.300",""
"C0T790","2019-07-23 00:00:00","2830.000","120.000","1.900","9.900","0.960","727.900","-99.000","1.000","-99.000","-99.000","-99.000","18.800","","9.100",""
"C0S730","2019-07-23 00:00:00","110.000","192.000","2.200","26.600","0.890","997.100","-99.000","-99.000","-99.000","-99.000","-99.000","29.900","","25.300",""
"C0F0D0","2019-07-23 00:00:00","3171.000","153.000","3.400","9.100","0.900","698.300","-99.000","0.500","-99.000","-99.000","-99.000","16.300","","7.700",""
"C0F9X0","2019-07-23 00:00:00","166.000","219.000","2.000","25.800","0.840","990.400","-99.000","20.000","-99.000","-99.000","-99.000","30.900","","24.700",""
"C0M810","2019-07-23 00:00:00","1354.000","194.000","0.600","17.500","0.980","864.400","-99.000","33.500","-99.000","-99.000","-99.000","23.400","","17.500",""
"C0R370","2019-07-23 00:00:00","55.000","0.000","0.000","23.900","-99.000","1004.300","-99.000","11.500","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0I360","2019-07-23 00:00:00","300.000","33.000","2.300","23.700","0.890","974.700","-99.000","4.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0C620","2019-07-23 00:00:00","19.000","125.000","0.500","24.900","0.940","1005.300","-99.000","6.500","-99.000","-99.000","-99.000","34.300","","24.400",""
"C0G790","2019-07-23 00:00:00","27.000","0.000","0.000","26.400","0.960","1007.600","-99.000","1.000","-99.000","-99.000","-99.000","34.600","","26.400",""
"C0M850","2019-07-23 00:00:00","695.000","0.000","0.000","21.300","0.990","932.000","-99.000","12.500","-99.000","-99.000","-99.000","30.900","","20.400",""
"C0UA20","2019-07-23 00:00:00","2619.000","197.000","2.900","10.300","0.980","738.000","-99.000","1.000","-99.000","-99.000","-99.000","17.000","","10.000",""
"C0T900","2019-07-23 00:00:00","160.000","0.000","0.100","25.400","0.780","989.400","-99.000","4.000","-99.000","-99.000","-99.000","33.300","","23.500",""
"C0K440","2019-07-23 00:00:00","35.000","168.000","1.700","26.500","0.890","1004.800","-99.000","9.500","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0Z250","2019-07-23 00:00:00","1124.000","287.000","0.300","18.800","0.980","888.500","-99.000","10.000","-99.000","-99.000","-99.000","29.700","","18.800",""
"C0F0A0","2019-07-23 00:00:00","3587.000","253.000","4.800","6.600","0.950","664.400","-99.000","11.500","-99.000","-99.000","-99.000","10.200","","5.600",""
"C0G860","2019-07-23 00:00:00","45.000","146.000","1.100","27.200","0.760","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.100",""
"C0V790","2019-07-23 00:00:00","410.000","49.000","1.600","22.900","0.980","962.900","-99.000","10.500","-99.000","-99.000","-99.000","30.800","","22.600",""
"C0V740","2019-07-23 00:00:00","60.000","2.000","1.700","25.500","0.950","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.700",""
"C0Z200","2019-07-23 00:00:00","153.000","0.000","0.100","25.000","0.990","992.900","-99.000","17.500","-99.000","-99.000","-99.000","32.300","","23.300",""
"C0K520","2019-07-23 00:00:00","10.000","157.000","1.000","26.500","0.880","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.200",""
"C0X250","2019-07-23 00:00:00","33.000","157.000","1.300","26.900","0.900","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.600",""
"C0S940","2019-07-23 00:00:00","150.000","191.000","0.900","25.900","0.810","992.000","-99.000","5.000","-99.000","-99.000","-99.000","32.500","","23.800",""
"CM0110","2019-07-23 00:00:00","7.000","172.000","0.400","26.600","0.840","1007.900","-99.000","17.500","-99.000","-99.000","-99.000","31.200","","25.700",""
"C0A970","2019-07-23 00:00:00","96.000","170.000","7.000","26.600","0.870","998.900","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","24.500",""
"C0M700","2019-07-23 00:00:00","150.000","81.000","1.900","24.000","0.950","992.400","-99.000","8.500","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0U990","2019-07-23 00:00:00","31.000","316.000","0.400","26.500","0.830","1006.400","-99.000","45.500","-99.000","-99.000","-99.000","31.600","","24.900",""
"C0D590","2019-07-23 00:00:00","143.000","104.000","0.400","23.600","0.960","993.700","-99.000","2.000","-99.000","-99.000","-99.000","32.900","","23.600",""
"C0S790","2019-07-23 00:00:00","236.000","327.000","1.300","23.900","0.880","984.500","-99.000","5.000","-99.000","-99.000","-99.000","32.500","","22.300",""
"C0A570","2019-07-23 00:00:00","360.000","0.000","0.000","22.600","0.990","969.900","-99.000","4.500","-99.000","-99.000","-99.000","31.100","","22.600",""
"C0M800","2019-07-23 00:00:00","440.000","103.000","0.400","22.100","0.950","961.000","-99.000","11.500","-99.000","-99.000","-99.000","30.200","","21.200",""
"C0E870","2019-07-23 00:00:00","34.000","143.000","0.500","24.400","0.990","1006.100","-99.000","15.500","-99.000","-99.000","-99.000","33.400","","24.400",""
"C0V490","2019-07-23 00:00:00","20.000","143.000","1.200","28.500","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.900",""
"C0M710","2019-07-23 00:00:00","15.000","160.000","2.300","27.600","0.860","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","27.200",""
"C0D570","2019-07-23 00:00:00","15.000","133.000","0.400","24.200","1.000","1007.100","-99.000","12.000","-99.000","-99.000","-99.000","34.200","","24.100",""
"C0S910","2019-07-23 00:00:00","212.000","128.000","1.500","26.200","0.840","986.800","-99.000","11.500","-99.000","-99.000","-99.000","28.100","","23.400",""
"C0M650","2019-07-23 00:00:00","20.000","145.000","1.100","26.400","0.890","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.100",""
"C0K280","2019-07-23 00:00:00","23.000","89.000","0.700","25.800","0.960","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.800",""
"C0X310","2019-07-23 00:00:00","9.000","147.000","1.400","27.600","0.890","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.600",""
"C0A9C0","2019-07-23 00:00:00","35.000","88.000","0.400","24.300","0.920","1005.300","-99.000","41.500","-99.000","-99.000","-99.000","32.900","","24.300",""
"C0V810","2019-07-23 00:00:00","32.000","163.000","1.000","28.300","0.830","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","26.500",""
"C0E730","2019-07-23 00:00:00","26.000","0.000","0.000","24.600","0.890","1004.500","-99.000","16.000","-99.000","-99.000","-99.000","35.300","","24.600",""
"C0V770","2019-07-23 00:00:00","26.000","113.000","1.200","27.600","0.990","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.300",""
"C0UA10","2019-07-23 00:00:00","1711.000","0.000","0.200","16.800","1.000","831.700","-99.000","7.000","-99.000","-99.000","-99.000","24.300","","16.600",""
"C0M640","2019-07-23 00:00:00","155.000","0.000","0.000","25.100","0.950","991.000","-99.000","19.000","-99.000","-99.000","-99.000","30.900","","23.500",""
"C0S660","2019-07-23 00:00:00","794.000","238.000","0.400","21.200","0.900","924.300","-99.000","1.500","-99.000","-99.000","-99.000","30.000","","20.400",""
"C0AD40","2019-07-23 00:00:00","32.000","170.000","1.000","24.200","0.970","1005.500","-99.000","46.000","-99.000","-99.000","-99.000","33.700","","24.200",""
"C0UA00","2019-07-23 00:00:00","392.000","311.000","0.500","23.200","0.990","967.000","-99.000","46.500","-99.000","-99.000","-99.000","33.000","","23.000",""
"C0I080","2019-07-23 00:00:00","536.000","263.000","0.400","21.800","0.970","952.500","-99.000","6.500","-99.000","-99.000","-99.000","31.700","","21.400",""
"C0UA30","2019-07-23 00:00:00","1397.000","132.000","0.700","18.500","0.990","860.400","-99.000","8.500","-99.000","-99.000","-99.000","23.000","","18.300",""
"C0Z270","2019-07-23 00:00:00","343.000","179.000","1.400","25.500","0.760","971.300","-99.000","0.500","-99.000","-99.000","-99.000","30.300","","23.300",""
"C0G750","2019-07-23 00:00:00","31.000","111.000","0.300","26.100","0.900","1005.900","-99.000","23.000","-99.000","-99.000","-99.000","31.800","","24.000",""
"C0A550","2019-07-23 00:00:00","422.000","0.000","0.000","22.100","1.000","963.100","-99.000","17.000","-99.000","-99.000","-99.000","30.000","","22.000",""
"C0G830","2019-07-23 00:00:00","27.000","0.000","0.000","26.200","0.940","1004.100","-99.000","0.500","-99.000","-99.000","-99.000","31.200","","26.200",""
"C0E810","2019-07-23 00:00:00","53.000","178.000","0.700","23.900","0.990","1002.900","-99.000","16.000","-99.000","-99.000","-99.000","33.400","","23.900",""
"C0R640","2019-07-23 00:00:00","21.000","165.000","2.500","28.600","0.810","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.500",""
"C0D580","2019-07-23 00:00:00","120.000","0.000","0.000","22.900","0.990","994.800","-99.000","27.500","-99.000","-99.000","-99.000","33.300","","22.900",""
"C0M660","2019-07-23 00:00:00","40.000","180.000","0.800","26.300","0.930","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.700",""
"C0K330","2019-07-23 00:00:00","38.000","213.000","1.100","26.300","0.880","1003.900","-99.000","5.000","-99.000","-99.000","-99.000","31.700","","24.500",""
"C0E830","2019-07-23 00:00:00","37.000","171.000","1.400","27.000","0.810","1003.800","-99.000","16.000","-99.000","-99.000","-99.000","32.100","","25.100",""
"C0R420","2019-07-23 00:00:00","504.000","66.000","0.400","22.800","-99.000","949.400","-99.000","18.000","-99.000","-99.000","-99.000","27.700","","20.800",""
"C0X290","2019-07-23 00:00:00","10.000","156.000","2.200","27.100","0.900","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.700",""
"C0U760","2019-07-23 00:00:00","22.000","0.000","0.100","25.000","0.990","1007.700","-99.000","4.000","-99.000","-99.000","-99.000","32.300","","24.900",""
"C0U780","2019-07-23 00:00:00","15.000","260.000","1.000","26.900","0.800","1007.500","-99.000","1.000","-99.000","-99.000","-99.000","33.100","","25.400",""
"C0H9C0","2019-07-23 00:00:00","3402.000","312.000","0.500","8.300","1.000","677.600","-99.000","0.000","-99.000","-99.000","-99.000","13.300","","6.400",""
"C0V650","2019-07-23 00:00:00","28.000","111.000","1.600","27.200","0.860","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","25.900",""
"C0K470","2019-07-23 00:00:00","97.000","106.000","0.900","23.900","0.990","997.500","-99.000","9.000","-99.000","-99.000","-99.000","31.300","","23.900",""
"C0T9N0","2019-07-23 00:00:00","261.000","178.000","1.300","24.800","0.870","980.700","-99.000","3.000","-99.000","-99.000","-99.000","32.300","","23.300",""
"C0Z150","2019-07-23 00:00:00","27.000","220.000","1.700","26.500","0.880","1006.500","-99.000","0.500","-99.000","-99.000","-99.000","31.300","","25.400",""
"C0W170","2019-07-23 00:00:00","42.000","168.000","2.500","26.400","0.890","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","26.400",""
"C0E540","2019-07-23 00:00:00","32.000","0.000","0.000","23.800","0.960","1004.900","-99.000","12.000","-99.000","-99.000","-99.000","34.000","","23.800",""
"C0D660","2019-07-23 00:00:00","65.000","0.000","0.000","25.200","0.880","1001.300","-99.000","7.500","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0U650","2019-07-23 00:00:00","442.000","256.000","0.500","23.900","0.880","960.500","-99.000","14.500","-99.000","-99.000","-99.000","30.600","","23.400",""
"C0G810","2019-07-23 00:00:00","26.000","189.000","0.600","27.200","0.880","1004.600","-99.000","12.500","-99.000","-99.000","-99.000","33.200","","26.300",""
"C0F9Z0","2019-07-23 00:00:00","3193.000","69.000","2.200","8.700","0.950","696.800","-99.000","3.000","-99.000","-99.000","-99.000","16.400","","8.000",""
"C0M410","2019-07-23 00:00:00","245.000","0.000","0.000","23.000","1.000","978.100","-99.000","8.000","-99.000","-99.000","-99.000","32.100","","22.100",""
"C0I410","2019-07-23 00:00:00","180.000","148.000","1.100","24.600","0.880","988.300","-99.000","2.500","-99.000","-99.000","-99.000","31.500","","24.400",""
"C0K250","2019-07-23 00:00:00","12.000","161.000","0.500","25.100","0.960","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","24.900",""
"C0AH80","2019-07-23 00:00:00","68.000","0.000","0.000","23.800","0.980","1000.900","-99.000","16.500","-99.000","-99.000","-99.000","33.500","","23.800",""
"C0V640","2019-07-23 00:00:00","35.000","103.000","1.500","27.300","0.880","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","26.400",""
"C0S920","2019-07-23 00:00:00","98.000","312.000","0.800","25.400","0.840","993.900","-99.000","7.500","-99.000","-99.000","-99.000","33.100","","24.100",""
"C0S830","2019-07-23 00:00:00","288.000","144.000","0.600","25.000","0.830","978.300","-99.000","4.000","-99.000","-99.000","-99.000","33.600","","23.400",""
"C0V800","2019-07-23 00:00:00","256.000","265.000","0.400","24.300","0.950","978.800","-99.000","7.500","-99.000","-99.000","-99.000","33.100","","23.000",""
"C0R140","2019-07-23 00:00:00","740.000","80.000","0.400","21.300","1.000","930.800","-99.000","30.500","-99.000","-99.000","-99.000","26.200","","20.800",""
"C0K410","2019-07-23 00:00:00","20.000","166.000","1.700","26.800","0.870","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.100",""
"C0F000","2019-07-23 00:00:00","273.000","0.000","0.100","23.600","1.000","976.900","-99.000","6.500","-99.000","-99.000","-99.000","31.800","","23.600",""
"C0W150","2019-07-23 00:00:00","42.000","199.000","1.000","26.000","0.990","1004.000","-99.000","4.000","-99.000","-99.000","-99.000","28.900","","25.200",""
"C0AH90","2019-07-23 00:00:00","660.000","0.000","0.000","21.200","0.990","939.200","-99.000","10.000","-99.000","-99.000","-99.000","29.600","","21.000",""
"C0F9K0","2019-07-23 00:00:00","30.000","149.000","2.200","26.300","0.900","1003.500","-99.000","8.500","-99.000","-99.000","-99.000","32.200","","25.100",""
"C0H990","2019-07-23 00:00:00","3076.000","218.000","3.000","9.200","0.920","706.800","-99.000","0.500","-99.000","-99.000","-99.000","16.700","","8.300",""
"C0V260","2019-07-23 00:00:00","126.000","17.000","0.300","25.500","0.900","995.100","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","24.200",""
"C0S970","2019-07-23 00:00:00","19.000","299.000","2.200","25.900","0.860","1007.000","-99.000","6.500","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0U940","2019-07-23 00:00:00","25.000","227.000","1.000","25.900","0.900","1007.000","-99.000","2.500","-99.000","-99.000","-99.000","33.700","","24.700",""
"C0A860","2019-07-23 00:00:00","362.000","0.000","0.000","22.800","0.910","968.500","-99.000","3.000","-99.000","-99.000","-99.000","32.200","","22.600",""
"C0I480","2019-07-23 00:00:00","2165.000","201.000","0.900","15.400","0.810","788.500","-99.000","1.000","-99.000","-99.000","-99.000","18.700","","13.300",""
"CM0150","2019-07-23 00:00:00","11.000","338.000","0.800","25.700","0.820","1008.300","-99.000","7.000","-99.000","-99.000","-99.000","30.800","","24.300",""
"C0X080","2019-07-23 00:00:00","2.000","124.000","1.000","26.100","0.950","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.800",""
"C0AH00","2019-07-23 00:00:00","38.000","0.000","0.000","25.200","0.910","1004.400","-99.000","6.000","-99.000","-99.000","-99.000","33.700","","25.200",""
"C0V700","2019-07-23 00:00:00","24.000","185.000","1.900","-99.000","-99.000","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AD00","2019-07-23 00:00:00","86.000","187.000","2.000","24.900","0.990","999.500","-99.000","12.000","-99.000","-99.000","-99.000","31.800","","24.900",""
